OBJECTID,FireDiscoveryDateTime,IncidentName,InitialLatitude,InitialLongitude,CreatedOnDateTime_dt,x,y
399468,8/18/2024 12:07:50 AM,TRAIL,41.240235,-122.98107,8/18/2024 12:13:39 AM,-122.98107,41.240235
399467,8/18/2024 12:10:01 AM,LAC-289274,33.93183,-117.96783,8/18/2024 12:12:48 AM,-117.96783,33.93183
399507,8/18/2024 12:13:52 AM,West,40.384083,-122.96675,8/18/2024 1:45:45 AM,-122.96675,40.384083
399492,8/18/2024 12:20:14 AM,5-2,40.742333,-122.443333,8/18/2024 1:04:39 AM,-122.446167,40.742667
399493,8/18/2024 12:26:24 AM,CRISS,41.81095,-122.076383,8/18/2024 1:08:49 AM,-122.0764,41.810967
399505,8/18/2024 1:43:06 AM,PRICE,35.178181,-120.620913,8/18/2024 1:43:49 AM,-120.620913,35.178181
399707,8/18/2024 1:52:11 AM,BRAGDEN,40.901403,-122.646727,8/18/2024 8:35:54 PM,-122.642167,40.8941
399514,8/18/2024 1:57:47 AM,ALESSANDRO BL / DAY ST,33.916917,-117.278793,8/18/2024 2:05:24 AM,-117.278793,33.916917
399554,8/18/2024 3:15:59 AM,POKER,41.951367,-123.517633,8/18/2024 4:39:19 AM,-123.517633,41.951367
399563,8/18/2024 3:33:48 AM,MIDWAY,33.763925,-116.95879,8/18/2024 5:03:15 AM,-116.95879,33.763925
399562,8/18/2024 3:39:37 AM,TRAER,34.680973,-116.966324,8/18/2024 4:57:14 AM,-116.954,34.685
399558,8/18/2024 3:49:56 AM,TRINITY RIVER CAMP SHFWEAVVILLE,40.78981,-122.80647,8/18/2024 4:50:43 AM,-122.80647,40.78981
399550,8/18/2024 4:23:56 AM,LAC-289601,33.92886,-118.2916,8/18/2024 4:26:48 AM,-118.2916,33.92886
399551,8/18/2024 4:26:02 AM,LAC-289602,34.70442,-118.07706,8/18/2024 4:29:48 AM,-118.07706,34.70442
399574,8/18/2024 6:32:11 AM,LINCOLN,34.03108,-118.07282,8/18/2024 6:36:48 AM,-118.07282,34.03108
399577,8/18/2024 6:34:11 AM,HWY 99  S/ PLAINSBURG HWY 99 S ON RAMP,37.186283,-120.328478,8/18/2024 7:05:40 AM,-120.328478,37.186283
399580,8/18/2024 7:38:20 AM,DATE,36.70159,-119.737034,8/18/2024 7:51:14 AM,-119.737034,36.70159
399583,8/18/2024 9:02:58 AM,SPRUCE,38.828596,-122.583913,8/18/2024 9:17:42 AM,-122.583771,38.828429
399585,8/18/2024 10:53:16 AM,LAC-289862,34.69426,-118.14077,8/18/2024 10:57:48 AM,-118.14077,34.69426
399589,8/18/2024 12:16:07 PM,BETHANY,37.821876,-121.596088,8/18/2024 12:32:14 PM,-121.6049,37.807
399593,8/18/2024 1:44:15 PM,LAC-289937,33.91169,-118.16289,8/18/2024 1:46:48 PM,-118.16289,33.91169
399595,8/18/2024 1:57:49 PM,Rock,40.789017,-122.802433,8/18/2024 2:04:44 PM,-122.802433,40.789017
399631,8/18/2024 2:08:38 PM,RIVER,40.49655,-123.993483,8/18/2024 4:58:23 PM,-123.993483,40.49655
399615,8/18/2024 2:47:23 PM,CANYON,41.617,-123.1372,8/18/2024 3:52:46 PM,-123.138383,41.617033
399601,8/18/2024 2:51:26 PM,BIG,34.13672,-118.59749,8/18/2024 2:56:48 PM,-118.59749,34.13672
399630,8/18/2024 4:49:03 PM,LAC-290080,34.07519,-117.74989,8/18/2024 4:53:48 PM,-117.74989,34.07519
399633,8/18/2024 4:56:21 PM,LAC-290086,34.58726,-117.82673,8/18/2024 4:59:48 PM,-117.82673,34.58726
399639,8/18/2024 5:08:38 PM,MUSE,41.592221,-123.118712,8/18/2024 5:14:58 PM,-123.125383,41.593583
399658,8/18/2024 6:26:29 PM,BATTLE,36.261869,-118.767899,8/18/2024 6:27:10 PM,-118.766176,36.26309
399669,8/18/2024 6:42:51 PM,E OLIVE AV / CAMPUS PKWY,37.317625,-120.423206,8/18/2024 7:11:28 PM,-120.423206,37.317625
399688,8/18/2024 7:38:30 PM,POSEY,34.36506,-118.50341,8/18/2024 7:42:48 PM,-118.50341,34.36506
399695,8/18/2024 8:01:05 PM,ASH,40.492767,-124.085982,8/18/2024 8:01:49 PM,-124.094667,40.490667
399762,8/18/2024 8:29:44 PM,MOUSE,41.343833,-123.186667,8/18/2024 10:31:54 PM,-123.2028,41.343583
399710,8/18/2024 8:35:22 PM,LAC-290339,34.69184,-118.09355,8/18/2024 8:39:48 PM,-118.09355,34.69184
399759,8/18/2024 8:35:50 PM,REEVES,41.937333,-123.019667,8/18/2024 10:31:42 PM,-123.018167,41.937867
399708,8/18/2024 8:38:32 PM,WATER,34.835228,-115.005051,8/18/2024 8:38:54 PM,-115.005051,34.835228
399714,8/18/2024 8:44:50 PM,RIDGE,38.376949,-120.801908,8/18/2024 8:45:37 PM,-120.798967,38.379852
399758,8/18/2024 8:50:53 PM,SPRING,41.939167,-123.043333,8/18/2024 10:27:23 PM,-123.043333,41.939167
399723,8/18/2024 8:53:34 PM,LAC-290355,33.92426,-118.3265,8/18/2024 8:57:48 PM,-118.3265,33.92426
399734,8/18/2024 9:13:14 PM,LAC-290379,34.71877,-118.11228,8/18/2024 9:16:48 PM,-118.11228,34.71877
399731,8/18/2024 9:14:50 PM,WILLIS,33.569795,-116.700807,8/18/2024 9:15:36 PM,-116.700807,33.569795
399741,8/18/2024 9:33:13 PM,BALDWIN,33.978452,-117.469924,8/18/2024 9:44:17 PM,-117.469924,33.978452
399742,8/18/2024 9:42:33 PM,LAC-290418,33.99808,-118.13875,8/18/2024 9:44:48 PM,-118.13875,33.99808
399756,8/18/2024 10:21:01 PM,LAC-290467,34.3653,-118.50428,8/18/2024 10:25:48 PM,-118.50428,34.3653
399765,8/18/2024 10:26:57 PM,N HWY 101  /N 4TH ST ON RAMP,35.137092,-120.624806,8/18/2024 10:45:32 PM,-120.624806,35.137092
399763,8/18/2024 10:34:20 PM,LAC-290483,34.56183,-118.0847,8/18/2024 10:37:48 PM,-118.0847,34.56183
399770,8/18/2024 10:45:34 PM,FORNI,38.722676,-120.829594,8/18/2024 10:53:46 PM,-120.833238,38.720735
399773,8/18/2024 11:01:49 PM,LAC-290511,33.8767,-118.1513,8/18/2024 11:04:48 PM,-118.1513,33.8767
399787,8/18/2024 11:10:40 PM,RED,41.332818,-122.138452,8/18/2024 11:34:50 PM,-122.138452,41.332818
399777,8/18/2024 11:11:34 PM,PINE,37.038309,-122.0868,8/18/2024 11:12:15 PM,-122.0867,37.03755
399782,8/18/2024 11:12:00 PM,HEATHER,34.45098,-118.61477,8/18/2024 11:20:48 PM,-118.61477,34.45098
399788,8/18/2024 11:28:23 PM,BUNDY,33.630857,-117.276186,8/18/2024 11:37:03 PM,-117.276186,33.630857
399801,8/18/2024 11:38:26 PM,ROCKY,33.836547,-117.331092,8/19/2024 12:01:23 AM,-117.327463,33.836634
399804,8/18/2024 11:48:43 PM,HILLS,36.909429,-119.792619,8/19/2024 12:14:43 AM,-119.792619,36.909429
399826,8/18/2024 11:49:27 PM,10TH,33.639678,-114.588698,8/19/2024 12:59:43 AM,-114.588698,33.639678
399797,8/18/2024 11:52:00 PM,CHRISTENSEN,37.787485,-121.61186,8/18/2024 11:52:49 PM,-121.617517,37.781433
399835,8/19/2024 1:31:46 AM,CURL,40.9936,-122.134633,8/19/2024 1:45:30 AM,-122.134633,40.9936
399839,8/19/2024 1:57:34 AM,Rock Creek,36.49712,-118.33579,8/19/2024 2:05:45 AM,-118.33579,36.49712
399843,8/19/2024 2:06:21 AM,W IMOLA AVE  NAPA_CITY,38.281172,-122.280875,8/19/2024 2:35:21 AM,-122.280875,38.281172
399855,8/19/2024 3:52:28 AM,LAC-290851,34.76879,-118.56255,8/19/2024 3:54:48 AM,-118.52722,34.76102
399857,8/19/2024 4:15:53 AM,LAC-290878,34.71944,-117.91635,8/19/2024 4:18:48 AM,-117.91635,34.71944
399859,8/19/2024 4:28:08 AM,LAC-290895,34.10604,-117.74859,8/19/2024 4:30:48 AM,-117.74859,34.10604
399860,8/19/2024 4:32:25 AM,PIERSON,33.959998,-116.597345,8/19/2024 4:33:04 AM,-116.597345,33.959998
400071,8/19/2024 6:04:05 AM,DELL,34.2741,-117.4528,8/19/2024 10:23:46 PM,-117.453611,34.275
403630,8/19/2024 6:36:36 AM,GLOW,36.595061,-119.439922,9/2/2024 4:36:47 AM,-119.439922,36.595061
399872,8/19/2024 7:36:12 AM,HWY 99  S/ BRADBURY RD OVERPASS,37.449009,-120.797848,8/19/2024 8:01:12 AM,-120.797848,37.449009
399871,8/19/2024 7:51:54 AM,LAC-291069,34.57692,-118.13354,8/19/2024 7:54:48 AM,-118.13354,34.57692
399874,8/19/2024 8:32:05 AM,NAVAJO RD / CHEROKEE RD,33.784421,-117.251805,8/19/2024 8:55:34 AM,-117.251805,33.784421
399875,8/19/2024 8:58:04 AM,W GERARD AV /S R ST,37.280841,-120.502205,8/19/2024 9:17:28 AM,-120.502205,37.280841
399877,8/19/2024 9:37:59 AM,LAC-291139,34.76273,-118.07731,8/19/2024 9:41:48 AM,-118.07731,34.76273
399879,8/19/2024 10:15:44 AM,BLUE,39.283696,-120.703669,8/19/2024 10:59:00 AM,-120.6252,39.3143
399880,8/19/2024 11:02:04 AM,RADCLIFF CT  INDO,33.715148,-116.259167,8/19/2024 11:09:43 AM,-116.259167,33.715148
399884,8/19/2024 12:49:50 PM,LAC-291223,33.93084,-118.1787,8/19/2024 12:53:48 PM,-118.1787,33.93084
399885,8/19/2024 12:54:32 PM,LAC-291226,33.91241,-118.1796,8/19/2024 12:56:48 PM,-118.1796,33.91241
399906,8/19/2024 2:29:30 PM,VIRGENES,34.15111,-118.69389,8/19/2024 2:33:48 PM,-118.69389,34.15111
399915,8/19/2024 3:16:59 PM,LAC-291339,34.06166,-117.77679,8/19/2024 3:20:48 PM,-117.77679,34.06166
399924,8/19/2024 3:35:51 PM,48,33.700357,-116.191638,8/19/2024 3:50:42 PM,-116.191638,33.700357
399939,8/19/2024 4:15:01 PM,LAC-291396,34.57267,-118.10283,8/19/2024 4:19:48 PM,-118.10283,34.57267
400008,8/19/2024 4:42:00 PM,Paddle,41.9144,-123.727,8/19/2024 7:56:35 PM,-123.762533,41.910217
399948,8/19/2024 4:42:41 PM,EDWARD AV / RAYMOND ST,33.643298,-117.225675,8/19/2024 5:10:37 PM,-117.225675,33.643298
399944,8/19/2024 4:46:26 PM,NIKE,34.23743,-118.63217,8/19/2024 4:50:48 PM,-118.63217,34.23743
399949,8/19/2024 5:21:52 PM,COLLIER,40.013509,-122.457449,8/19/2024 5:31:54 PM,-122.458818,40.012453
399950,8/19/2024 5:32:43 PM,CORRIDO,33.340552,-117.012967,8/19/2024 5:45:01 PM,-117.012967,33.340552
399959,8/19/2024 6:17:27 PM,INTERLAKE,35.8378,-121.038125,8/19/2024 6:18:07 PM,-121.038125,35.8378
400005,8/19/2024 7:41:03 PM,PRAIRIE,41.358937,-123.996395,8/19/2024 7:46:36 PM,-123.9917,41.3729
400001,8/19/2024 7:44:03 PM,LAC-291638,34.57944,-118.11807,8/19/2024 7:47:48 PM,-118.11807,34.57944
400018,8/19/2024 8:28:24 PM,JEWEL,34.010083,-117.434096,8/19/2024 8:39:18 PM,-117.434096,34.010083
400022,8/19/2024 8:46:23 PM,SANDLE,38.664395,-120.955322,8/19/2024 8:47:17 PM,-120.955322,38.664395
400031,8/19/2024 9:08:06 PM,GRANT,37.740555,-121.585729,8/19/2024 9:08:56 PM,-121.561,37.7429
400042,8/19/2024 9:13:55 PM,LAC-291750,34.76268,-118.10419,8/19/2024 9:16:48 PM,-118.10419,34.76268
400046,8/19/2024 9:25:40 PM,LAC-291760,34.58127,-118.08274,8/19/2024 9:28:48 PM,-118.08274,34.58127
400063,8/19/2024 9:29:07 PM,NAVAJO RD  PERR,33.784421,-117.251805,8/19/2024 9:57:20 PM,-117.251805,33.784421
400057,8/19/2024 9:33:41 PM,SEATON,33.850181,-117.261479,8/19/2024 9:40:33 PM,-117.261479,33.850181
400053,8/19/2024 9:36:15 PM,LAC-291777,34.54267,-118.06286,8/19/2024 9:38:48 PM,-118.06286,34.54267
400065,8/19/2024 9:46:34 PM,GREEN,37.70552,-121.697122,8/19/2024 10:04:30 PM,-121.697467,37.708633
400061,8/19/2024 9:49:52 PM,LAC-291794,34.58199,-118.08276,8/19/2024 9:53:48 PM,-118.08503,34.58199
400068,8/19/2024 10:08:52 PM,FRUITLAND,39.318373,-121.471812,8/19/2024 10:09:37 PM,-121.471812,39.318373
400075,8/19/2024 10:25:08 PM,BANOS,37.056509,-120.969345,8/19/2024 10:25:47 PM,-120.969345,37.056509
400079,8/19/2024 10:35:17 PM,LIVERMORE,37.665174,-121.740217,8/19/2024 10:36:14 PM,-121.74255,37.6687
400083,8/19/2024 10:36:18 PM,RANCHERO,34.38301,-117.415108,8/19/2024 10:48:50 PM,-117.415108,34.38301
400081,8/19/2024 10:44:00 PM,SOUTH,37.570051,-118.740409,8/19/2024 10:44:37 PM,-118.742783,37.564433
400092,8/19/2024 11:09:32 PM,BREED,38.937557,-120.794874,8/19/2024 11:19:34 PM,-120.794874,38.937557
400094,8/19/2024 11:22:58 PM,LAC-291894,34.5366,-118.1195,8/19/2024 11:26:48 PM,-118.1195,34.5366
400108,8/19/2024 11:55:53 PM,LAC-291932,34.558,-118.11419,8/19/2024 11:59:48 PM,-118.11419,34.558
400111,8/20/2024 12:00:27 AM,LAC-291933,33.96449,-118.16898,8/20/2024 12:03:48 AM,-118.16898,33.96449
400123,8/20/2024 12:14:31 AM,LLAGAS,37.068702,-121.597417,8/20/2024 12:27:02 AM,-121.596383,37.069033
400119,8/20/2024 12:16:43 AM,LAC-291956,34.0189,-118.1781,8/20/2024 12:18:48 AM,-118.1781,34.0189
400135,8/20/2024 12:30:21 AM,AMADOR AVE / MENDOCINO AVE,35.325789,-120.732929,8/20/2024 12:58:01 AM,-120.732929,35.325789
400127,8/20/2024 12:30:39 AM,POVERTY,36.916809,-118.241172,8/20/2024 12:31:20 AM,-118.2414,36.907983
400176,8/20/2024 12:46:23 AM,CHARLES ST  BAN,33.916268,-116.867133,8/20/2024 4:25:00 AM,-116.867133,33.916268
400156,8/20/2024 2:08:26 AM,MENDOCINO,36.606285,-119.547869,8/20/2024 2:15:27 AM,-119.547869,36.606285
400155,8/20/2024 2:09:55 AM,RIFLE,39.823098,-123.287973,8/20/2024 2:10:50 AM,-123.29805,39.817633
400154,8/20/2024 2:09:59 AM,GULCH,37.150866,-122.105936,8/20/2024 2:10:43 AM,-122.09065,37.14705
400160,8/20/2024 2:45:01 AM,LAC-292149,34.08239,-117.74611,8/20/2024 2:48:48 AM,-117.74611,34.08239
400161,8/20/2024 2:50:30 AM,QUIMBY,37.333451,-121.733837,8/20/2024 2:51:16 AM,-121.740783,37.330717
400312,8/20/2024 2:56:02 AM,STF31,38.337273,-120.050682,8/20/2024 7:50:13 PM,-120.050682,38.337273
400166,8/20/2024 3:01:55 AM,LAC-292171,34.68933,-118.16969,8/20/2024 3:05:48 AM,-118.16969,34.68933
400173,8/20/2024 3:34:11 AM,RIVERVIEW DR /E MISSION RD,33.391579,-117.212312,8/20/2024 4:05:32 AM,-117.212312,33.391579
400172,8/20/2024 3:50:21 AM,WOOD,36.42379,-119.8164,8/20/2024 4:07:46 AM,-119.8164,36.42379
400169,8/20/2024 3:50:53 AM,BASS,36.765752,-120.381554,8/20/2024 3:56:30 AM,-120.381554,36.765752
400170,8/20/2024 3:56:49 AM,LAC-292240,34.0628,-117.99945,8/20/2024 3:59:48 AM,-117.99945,34.0628
400174,8/20/2024 4:10:59 AM,LADDELL,38.955742,-122.63902,8/20/2024 4:20:12 AM,-122.63902,38.955742
400182,8/20/2024 5:10:33 AM,RAYMOND RD / AVE 16,36.98168,-120.036169,8/20/2024 5:23:15 AM,-120.036169,36.98168
400188,8/20/2024 5:55:25 AM,NINETY-NINE,39.376383,-121.6972,8/20/2024 8:50:50 AM,-121.6972,39.376383
400183,8/20/2024 5:59:55 AM,LAC-292339,34.75938,-118.09526,8/20/2024 6:02:48 AM,-118.09526,34.75938
400186,8/20/2024 7:24:28 AM,70,33.540017,-115.94797,8/20/2024 7:44:11 AM,-115.94797,33.540017
400189,8/20/2024 8:23:22 AM,RIVERVIEW,40.548135,-123.18352,8/20/2024 9:03:02 AM,-123.184017,40.54805
400187,8/20/2024 8:42:29 AM,LAC-292444,33.85833,-118.1029,8/20/2024 8:45:48 AM,-118.10838,33.8601
400191,8/20/2024 10:02:34 AM,CINDY,34.51103,-118.36194,8/20/2024 10:06:48 AM,-118.36194,34.51103
400194,8/20/2024 11:18:21 AM,I ST  MENDOTA,36.760151,-120.374664,8/20/2024 11:33:15 AM,-120.374664,36.760151
400200,8/20/2024 11:41:15 AM,BISHOP,35.272586,-120.642099,8/20/2024 12:52:16 PM,-120.642569,35.276039
400195,8/20/2024 11:49:19 AM,LAC-292522,34.68216,-118.13409,8/20/2024 11:52:48 AM,-118.13409,34.68216
400196,8/20/2024 12:15:40 PM,LAC-292537,34.67499,-118.13288,8/20/2024 12:19:48 PM,-118.13288,34.67499
400206,8/20/2024 1:35:08 PM,HARLEY KNOX BL /N PERRIS BL,33.855469,-117.224424,8/20/2024 2:18:16 PM,-117.224424,33.855469
400226,8/20/2024 3:31:29 PM,LAC-292671,34.6902,-117.96972,8/20/2024 3:35:48 PM,-117.96972,34.6902
400236,8/20/2024 4:23:05 PM,LAC-292728,34.76267,-118.11309,8/20/2024 4:27:48 PM,-118.11309,34.76267
400252,8/20/2024 4:30:00 PM,HAMPTON RD / BOHEMIAN HWY,38.416815,-122.951586,8/20/2024 5:31:46 PM,-122.951586,38.416815
400242,8/20/2024 4:47:00 PM,POLE,,,8/20/2024 4:57:56 PM,-119.7516667,35.5066667
400247,8/20/2024 5:08:33 PM,LAC-292778,33.92958,-118.3439,8/20/2024 5:10:48 PM,-118.3439,33.92958
400260,8/20/2024 5:59:25 PM,MARSHES,37.808968,-120.301582,8/20/2024 6:00:16 PM,-120.267129,37.779382
400286,8/20/2024 6:38:56 PM,HWY 99  N/ AVE 7 OVERPASS,36.851244,-119.946672,8/20/2024 6:58:35 PM,-119.946672,36.851244
400285,8/20/2024 6:53:00 PM,LAC-292901,33.96449,-118.16898,8/20/2024 6:56:48 PM,-118.16898,33.96449
400291,8/20/2024 6:55:46 PM,Cedar Grove site 62,36.7932,-118.674,8/20/2024 7:03:45 PM,-118.674,36.7932
400299,8/20/2024 7:04:17 PM,SANTA FE DR / SPACEPORT ENTRY,37.358874,-120.570267,8/20/2024 7:19:14 PM,-120.570267,37.358874
400292,8/20/2024 7:04:45 PM,LYNN,40.683304,-122.316499,8/20/2024 7:05:38 PM,-122.319192,40.683142
400295,8/20/2024 7:08:00 PM,Base,,,8/20/2024 7:14:45 PM,-120.051,34.635
400301,8/20/2024 7:09:45 PM,I 15  N/ WINCHESTER RD OFRP,33.518754,-117.160264,8/20/2024 7:18:06 PM,-117.160264,33.518754
400303,8/20/2024 7:12:21 PM,OAK,35.642418,-120.685534,8/20/2024 7:20:49 PM,-120.685534,35.642418
400307,8/20/2024 7:25:16 PM,RUCKER,37.057249,-121.57101,8/20/2024 7:47:22 PM,-121.57,37.0575
400306,8/20/2024 7:38:33 PM,OASIS,34.51367,-118.00044,8/20/2024 7:42:48 PM,-118.00119,34.5211
400305,8/20/2024 7:38:37 PM,RANCHO,35.704967,-120.582252,8/20/2024 7:39:20 PM,-120.582252,35.704967
400314,8/20/2024 7:58:32 PM,CANTON,34.35029,-118.5421,8/20/2024 8:02:49 PM,-118.5421,34.35029
400591,8/20/2024 8:04:19 PM,Mike,34.818831,-119.003652,8/21/2024 6:01:58 PM,-119.003889,34.819083
400318,8/20/2024 8:07:59 PM,LAC-292993,34.07345,-117.78711,8/20/2024 8:12:49 PM,-117.78711,34.07345
400320,8/20/2024 8:17:08 PM,FINK,37.397247,-121.139243,8/20/2024 8:18:20 PM,-121.140067,37.39155
400323,8/20/2024 8:26:57 PM,HAZEL,34.05177,-118.06868,8/20/2024 8:34:48 PM,-118.06868,34.05177
400343,8/20/2024 8:40:46 PM,MONTEREY,37.079684,-121.607292,8/20/2024 9:17:35 PM,-121.6064,37.0788
400330,8/20/2024 8:42:30 PM,LAC-293040,34.558,-118.11311,8/20/2024 8:46:49 PM,-118.11311,34.558
400331,8/20/2024 8:45:37 PM,WRIGHT,37.046483,-120.960813,8/20/2024 8:46:16 PM,-120.960813,37.046483
400333,8/20/2024 8:46:10 PM,LAC-293045,34.04272,-118.07638,8/20/2024 8:48:48 PM,-118.07638,34.04272
400337,8/20/2024 8:54:46 PM,SAWYER,34.55799,-118.0452,8/20/2024 9:00:48 PM,-118.0452,34.55799
400340,8/20/2024 9:04:44 PM,LAC-293066,33.95611,-118.04667,8/20/2024 9:08:48 PM,-118.04667,33.95611
400387,8/20/2024 9:06:00 PM,JUNCTION,37.811424,-119.054589,8/20/2024 10:31:00 PM,-119.051717,37.812467
400403,8/20/2024 9:11:09 PM,FINCH,40.436226,-122.299431,8/20/2024 11:07:33 PM,-122.299431,40.436226
403631,8/20/2024 9:35:34 PM,HUGHES,36.43107,-119.843232,9/2/2024 4:39:47 AM,-119.843232,36.43107
400407,8/20/2024 9:44:23 PM,LITTLE,41.223417,-122.279117,8/20/2024 11:16:10 PM,-122.279117,41.223417
400381,8/20/2024 10:11:16 PM,STONE,34.23517,-118.3003,8/20/2024 10:15:48 PM,-118.3003,34.23517
400384,8/20/2024 10:19:05 PM,LAC-293170,33.89497,-118.18794,8/20/2024 10:22:49 PM,-118.18794,33.89497
400397,8/20/2024 10:53:28 PM,FLYNN,37.719182,-121.660326,8/20/2024 10:54:16 PM,-121.65795,37.719083
400402,8/20/2024 11:04:49 PM,LAC-293234,34.02634,-117.74289,8/20/2024 11:08:48 PM,-117.74289,34.02634
400409,8/20/2024 11:21:22 PM,PENTZ,39.717793,-121.577994,8/20/2024 11:22:06 PM,-121.57955,39.715767
400419,8/20/2024 11:31:00 PM,GRADE,,,8/20/2024 11:43:14 PM,-120.1966,34.5294
400414,8/20/2024 11:35:06 PM,LAC-293278,34.58199,-118.08276,8/20/2024 11:39:48 PM,-118.08276,34.58199
400416,8/20/2024 11:36:21 PM,VIDA,32.651326,-116.571409,8/20/2024 11:38:11 PM,-116.571409,32.651326
400429,8/21/2024 12:14:58 AM,LARKSPUR,37.59859,-122.422499,8/21/2024 12:15:35 AM,-122.425917,37.612967
400431,8/21/2024 12:18:34 AM,LAC-293339,33.87615,-118.09964,8/21/2024 12:22:48 AM,-118.09964,33.87615
400440,8/21/2024 12:43:27 AM,COPCO,34.37203,-118.51679,8/21/2024 12:47:48 AM,-118.51679,34.37203
400441,8/21/2024 12:53:12 AM,GAMBONINI,38.171041,-122.512088,8/21/2024 12:54:04 AM,-122.512088,38.171041
400450,8/21/2024 1:12:14 AM,CAMERON,34.00828,-117.84647,8/21/2024 1:16:49 AM,-117.84647,34.00828
400457,8/21/2024 1:29:07 AM,LAC-293431,34.17463,-118.21123,8/21/2024 1:34:48 AM,-118.21123,34.17463
400490,8/21/2024 2:36:26 AM,ORANGE,36.89473,-119.857529,8/21/2024 2:55:20 AM,-119.857529,36.89473
400502,8/21/2024 2:46:04 AM,CABRILLO,37.18,-122.3747,8/21/2024 4:10:49 AM,-122.3747,37.18
400491,8/21/2024 2:54:32 AM,BANGOR PARK RD  BNGR,39.389393,-121.411604,8/21/2024 3:09:59 AM,-121.412167,39.387733
400489,8/21/2024 2:58:38 AM,IONE,38.464121,-121.043423,8/21/2024 2:59:17 AM,-121.043583,38.461967
400495,8/21/2024 3:30:48 AM,HOWARD RD / MAKENNA DR,36.95279,-120.096289,8/21/2024 3:35:59 AM,-120.096289,36.95279
400500,8/21/2024 3:54:34 AM,S E ST /E 9TH ST,36.957975,-120.055412,8/21/2024 4:04:13 AM,-120.055412,36.957975
400498,8/21/2024 3:57:42 AM,RECHE VISTA DR / COUNTRY RD,33.982703,-117.232438,8/21/2024 3:58:20 AM,-117.232438,33.982703
400501,8/21/2024 4:06:32 AM,BON,38.228246,-122.476485,8/21/2024 4:07:11 AM,-122.469733,38.228233
400506,8/21/2024 4:29:32 AM,LAC-293645,34.71855,-118.13071,8/21/2024 4:33:48 AM,-118.13071,34.71855
400511,8/21/2024 5:29:09 AM,WINCHESTER,33.71271,-117.08414,8/21/2024 5:40:15 AM,-117.08414,33.71271
400512,8/21/2024 5:40:56 AM,RAMSEY,33.927012,-116.929347,8/21/2024 5:51:34 AM,-116.929347,33.927012
400514,8/21/2024 6:04:29 AM,MCCLURE,39.138981,-123.162724,8/21/2024 6:20:18 AM,-123.162724,39.138981
400515,8/21/2024 6:22:35 AM,LAC-293745,34.71303,-118.1393,8/21/2024 6:25:48 AM,-118.1393,34.71303
400523,8/21/2024 8:42:45 AM,KUSEL,39.448705,-121.556985,8/21/2024 10:00:02 AM,-121.556985,39.448705
400524,8/21/2024 10:39:49 AM,LAC-293884,34.59913,-118.139,8/21/2024 10:42:48 AM,-118.139,34.59913
400525,8/21/2024 11:19:51 AM,RESERVATION,33.52638,-116.621717,8/21/2024 11:20:30 AM,-116.621717,33.52638
400528,8/21/2024 12:19:12 PM,LAC-293927,34.53147,-117.98368,8/21/2024 12:23:48 PM,-117.98368,34.53147
402318,8/21/2024 1:00:00 PM,Cal Pac 3,,,8/27/2024 7:13:32 PM,-123.6527778,41.0447222
400531,8/21/2024 1:00:34 PM,LAC-293944,34.71147,-118.08669,8/21/2024 1:04:48 PM,-118.08669,34.71147
400566,8/21/2024 4:10:44 PM,VIEJAS,32.860626,-116.698944,8/21/2024 4:41:03 PM,-116.708,32.8463
400568,8/21/2024 4:46:24 PM,AMARAL,38.251928,-122.171638,8/21/2024 4:50:32 PM,-122.171638,38.251928
400575,8/21/2024 5:04:08 PM,BLUFF,37.887962,-120.486216,8/21/2024 5:05:08 PM,-120.486216,37.887962
400592,8/21/2024 5:49:17 PM,E 1ST ST /S PERRIS BL,33.785505,-117.226092,8/21/2024 6:02:09 PM,-117.226092,33.785505
400586,8/21/2024 5:58:17 PM,MESA 8,33.136439,-116.679306,8/21/2024 5:59:11 PM,-116.679306,33.136439
400594,8/21/2024 6:05:22 PM,FRONTIER,39.237038,-121.34346,8/21/2024 6:06:05 PM,-121.34346,39.237038
400597,8/21/2024 6:11:18 PM,FENCE,33.044552,-116.857132,8/21/2024 6:12:17 PM,-116.857132,33.044552
400603,8/21/2024 6:25:02 PM,MARYSVILLE,39.366508,-121.177963,8/21/2024 6:25:41 PM,-121.177963,39.366508
400608,8/21/2024 6:39:19 PM,VILLAGE,34.01362,-117.76861,8/21/2024 6:42:48 PM,-117.76861,34.01362
400612,8/21/2024 6:54:10 PM,SALES,38.315754,-122.09627,8/21/2024 6:54:55 PM,-122.09245,38.316133
400631,8/21/2024 7:14:10 PM,BRYANT,36.444704,-121.30322,8/21/2024 7:47:20 PM,-121.30322,36.444704
400625,8/21/2024 7:25:00 PM,Wick,,,8/21/2024 7:31:21 PM,-120.061,34.7
400643,8/21/2024 7:45:20 PM,DAIRY,40.496351,-122.323431,8/21/2024 8:06:58 PM,-122.3213,40.494833
400646,8/21/2024 8:07:49 PM,CIMARRON,35.074322,-120.515374,8/21/2024 8:08:35 PM,-120.510756,35.076451
400761,8/21/2024 8:44:15 PM,TURNER,37.372385,-120.959582,8/22/2024 12:07:58 AM,-120.959582,37.372385
400677,8/21/2024 8:55:26 PM,AVE 18.5   MADERA_ACRES,37.018239,-120.15049,8/21/2024 9:12:13 PM,-120.15049,37.018239
400673,8/21/2024 9:02:35 PM,LAC-294499,34.00561,-117.9599,8/21/2024 9:08:48 PM,-117.9599,34.00561
